[2023-07-18 12:49:55.960 PM] : 	ToServer/0ACFD54A - CHK,0,1689560528
[2023-07-18 12:50:20.474 PM] : 	{"id":2168229,"dateTimeUTC":"2023-07-18T02:50:18.299Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":1,"logType":"test","logValue":6535,"logNote":""}
[2023-07-18 12:50:20.481 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.481 PM] : 	{"id":2168230,"dateTimeUTC":"2023-07-18T02:50:18.299Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":2,"logType":"test","logValue":1877,"logNote":""}
[2023-07-18 12:50:20.481 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.482 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.485 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.487 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.511 PM] : 	{"id":2168231,"dateTimeUTC":"2023-07-18T02:50:18.351Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":3,"logType":"test","logValue":907,"logNote":""}
[2023-07-18 12:50:20.524 PM] : 	ToServer/AAAAAA - LOG,1,1689648620,test,9127,
[2023-07-18 12:50:20.524 PM] : 	ToServer/BBBBBB - LOG,3,1689648620,test,4771,
[2023-07-18 12:50:20.524 PM] : 	ToServer/CCCCC - LOG,0,1689648620,test,7883,
[2023-07-18 12:50:20.524 PM] : 	ToServer/DDDDD - LOG,3,1689648620,test,1750,
[2023-07-18 12:50:20.524 PM] : 	ToServer/EEEEE - LOG,7,1689648620,test,262,
[2023-07-18 12:50:20.534 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.534 PM] : 	{"id":2168237,"dateTimeUTC":"2023-07-18T02:50:18.351Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":1,"logType":"test","logValue":8457,"logNote":""}
[2023-07-18 12:50:20.535 PM] : 	{"id":2168236,"dateTimeUTC":"2023-07-18T02:50:18.351Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":7248,"logNote":""}
[2023-07-18 12:50:20.539 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.543 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.550 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.555 PM] : 	{"id":2168238,"dateTimeUTC":"2023-07-18T02:50:18.351Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":8,"logType":"test","logValue":7786,"logNote":""}
[2023-07-18 12:50:20.561 PM] : 	{"id":2168239,"dateTimeUTC":"2023-07-18T02:50:18.351Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":4463,"logNote":""}
[2023-07-18 12:50:20.575 PM] : 	{"id":2168241,"dateTimeUTC":"2023-07-18T02:50:18.409Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":7,"logType":"test","logValue":5442,"logNote":""}
[2023-07-18 12:50:20.575 PM] : 	{"id":2168243,"dateTimeUTC":"2023-07-18T02:50:18.409Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":4,"logType":"test","logValue":1816,"logNote":""}
[2023-07-18 12:50:20.575 PM] : 	{"id":2168242,"dateTimeUTC":"2023-07-18T02:50:18.409Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":2814,"logNote":""}
[2023-07-18 12:50:20.581 PM] : 	ToServer/AAAAAA - LOG,3,1689648620,test,6513,
[2023-07-18 12:50:20.581 PM] : 	ToServer/BBBBBB - LOG,2,1689648620,test,4770,
[2023-07-18 12:50:20.581 PM] : 	ToServer/CCCCC - LOG,6,1689648620,test,373,
[2023-07-18 12:50:20.581 PM] : 	ToServer/DDDDD - LOG,7,1689648620,test,9070,
[2023-07-18 12:50:20.581 PM] : 	ToServer/EEEEE - LOG,0,1689648620,test,5854,
[2023-07-18 12:50:20.587 PM] : 	{"id":2168247,"dateTimeUTC":"2023-07-18T02:50:18.409Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":7732,"logNote":""}
[2023-07-18 12:50:20.601 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.601 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.606 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.606 PM] : 	{"id":2168248,"dateTimeUTC":"2023-07-18T02:50:18.409Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":6017,"logNote":""}
[2023-07-18 12:50:20.620 PM] : 	{"id":2168249,"dateTimeUTC":"2023-07-18T02:50:18.464Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":8,"logType":"test","logValue":5157,"logNote":""}
[2023-07-18 12:50:20.625 PM] : 	{"id":2168251,"dateTimeUTC":"2023-07-18T02:50:18.464Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":6,"logType":"test","logValue":144,"logNote":""}
[2023-07-18 12:50:20.629 PM] : 	ToServer/AAAAAA - LOG,2,1689648620,test,2856,
[2023-07-18 12:50:20.629 PM] : 	ToServer/BBBBBB - LOG,5,1689648620,test,4120,
[2023-07-18 12:50:20.629 PM] : 	ToServer/CCCCC - LOG,9,1689648620,test,6176,
[2023-07-18 12:50:20.629 PM] : 	ToServer/DDDDD - LOG,6,1689648620,test,8346,
[2023-07-18 12:50:20.629 PM] : 	ToServer/EEEEE - LOG,3,1689648620,test,6298,
[2023-07-18 12:50:20.635 PM] : 	{"id":2168256,"dateTimeUTC":"2023-07-18T02:50:18.464Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":9656,"logNote":""}
[2023-07-18 12:50:20.640 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.640 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.651 PM] : 	{"id":2168257,"dateTimeUTC":"2023-07-18T02:50:18.464Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":4,"logType":"test","logValue":1771,"logNote":""}
[2023-07-18 12:50:20.664 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.664 PM] : 	{"id":2168259,"dateTimeUTC":"2023-07-18T02:50:18.514Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":1798,"logNote":""}
[2023-07-18 12:50:20.665 PM] : 	{"id":2168258,"dateTimeUTC":"2023-07-18T02:50:18.464Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":6,"logType":"test","logValue":8337,"logNote":""}
[2023-07-18 12:50:20.675 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.676 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.680 PM] : 	ToServer/AAAAAA - LOG,0,1689648620,test,2122,
[2023-07-18 12:50:20.680 PM] : 	ToServer/BBBBBB - LOG,2,1689648620,test,8592,
[2023-07-18 12:50:20.680 PM] : 	ToServer/CCCCC - LOG,6,1689648620,test,1413,
[2023-07-18 12:50:20.680 PM] : 	ToServer/DDDDD - LOG,3,1689648620,test,493,
[2023-07-18 12:50:20.680 PM] : 	ToServer/EEEEE - LOG,7,1689648620,test,5302,
[2023-07-18 12:50:20.686 PM] : 	{"id":2168264,"dateTimeUTC":"2023-07-18T02:50:18.514Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":2723,"logNote":""}
[2023-07-18 12:50:20.686 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.689 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.699 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.699 PM] : 	{"id":2168265,"dateTimeUTC":"2023-07-18T02:50:18.514Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":2,"logType":"test","logValue":2922,"logNote":""}
[2023-07-18 12:50:20.729 PM] : 	{"id":2168267,"dateTimeUTC":"2023-07-18T02:50:18.576Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":7897,"logNote":""}
[2023-07-18 12:50:20.729 PM] : 	{"id":2168268,"dateTimeUTC":"2023-07-18T02:50:18.576Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":5,"logType":"test","logValue":4250,"logNote":""}
[2023-07-18 12:50:20.734 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.737 PM] : 	ToServer/AAAAAA - LOG,6,1689648620,test,6618,
[2023-07-18 12:50:20.737 PM] : 	ToServer/BBBBBB - LOG,3,1689648620,test,5158,
[2023-07-18 12:50:20.738 PM] : 	ToServer/CCCCC - LOG,1,1689648620,test,3673,
[2023-07-18 12:50:20.738 PM] : 	ToServer/DDDDD - LOG,1,1689648620,test,8796,
[2023-07-18 12:50:20.738 PM] : 	ToServer/EEEEE - LOG,6,1689648620,test,9450,
[2023-07-18 12:50:20.742 PM] : 	{"id":2168273,"dateTimeUTC":"2023-07-18T02:50:18.576Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":8,"logType":"test","logValue":1343,"logNote":""}
[2023-07-18 12:50:20.747 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.748 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.752 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.752 PM] : 	{"id":2168274,"dateTimeUTC":"2023-07-18T02:50:18.576Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":6,"logType":"test","logValue":216,"logNote":""}
[2023-07-18 12:50:20.758 PM] : 	{"id":2168275,"dateTimeUTC":"2023-07-18T02:50:18.576Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":1,"logType":"test","logValue":7454,"logNote":""}
[2023-07-18 12:50:20.772 PM] : 	{"id":2168276,"dateTimeUTC":"2023-07-18T02:50:18.625Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":7369,"logNote":""}
[2023-07-18 12:50:20.776 PM] : 	{"id":2168277,"dateTimeUTC":"2023-07-18T02:50:18.625Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":9,"logType":"test","logValue":2739,"logNote":""}
[2023-07-18 12:50:20.789 PM] : 	{"id":2168283,"dateTimeUTC":"2023-07-18T02:50:18.625Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":9,"logType":"test","logValue":6647,"logNote":""}
[2023-07-18 12:50:20.793 PM] : 	ToServer/AAAAAA - LOG,1,1689648620,test,9495,
[2023-07-18 12:50:20.793 PM] : 	ToServer/BBBBBB - LOG,8,1689648620,test,2319,
[2023-07-18 12:50:20.793 PM] : 	ToServer/CCCCC - LOG,4,1689648620,test,3805,
[2023-07-18 12:50:20.793 PM] : 	ToServer/DDDDD - LOG,0,1689648620,test,7104,
[2023-07-18 12:50:20.793 PM] : 	ToServer/EEEEE - LOG,9,1689648620,test,8742,
[2023-07-18 12:50:20.794 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.795 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.795 PM] : 	{"id":2168282,"dateTimeUTC":"2023-07-18T02:50:18.625Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":6999,"logNote":""}
[2023-07-18 12:50:20.811 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.824 PM] : 	{"id":2168284,"dateTimeUTC":"2023-07-18T02:50:18.678Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":4,"logType":"test","logValue":39,"logNote":""}
[2023-07-18 12:50:20.830 PM] : 	{"id":2168285,"dateTimeUTC":"2023-07-18T02:50:18.678Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":9826,"logNote":""}
[2023-07-18 12:50:20.836 PM] : 	{"id":2168286,"dateTimeUTC":"2023-07-18T02:50:18.678Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":8,"logType":"test","logValue":1291,"logNote":""}
[2023-07-18 12:50:20.838 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.839 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.839 PM] : 	{"id":2168287,"dateTimeUTC":"2023-07-18T02:50:18.678Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":2180,"logNote":""}
[2023-07-18 12:50:20.843 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.843 PM] : 	{"id":2168288,"dateTimeUTC":"2023-07-18T02:50:18.679Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":7762,"logNote":""}
[2023-07-18 12:50:20.847 PM] : 	ToServer/AAAAAA - LOG,4,1689648620,test,2666,
[2023-07-18 12:50:20.848 PM] : 	ToServer/BBBBBB - LOG,5,1689648620,test,3308,
[2023-07-18 12:50:20.848 PM] : 	ToServer/CCCCC - LOG,5,1689648620,test,2123,
[2023-07-18 12:50:20.848 PM] : 	ToServer/DDDDD - LOG,2,1689648620,test,6881,
[2023-07-18 12:50:20.848 PM] : 	ToServer/EEEEE - LOG,9,1689648620,test,1179,
[2023-07-18 12:50:20.859 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.883 PM] : 	{"id":2168294,"dateTimeUTC":"2023-07-18T02:50:18.727Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":1,"logType":"test","logValue":5819,"logNote":""}
[2023-07-18 12:50:20.889 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.889 PM] : 	{"id":2168296,"dateTimeUTC":"2023-07-18T02:50:18.727Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":3,"logType":"test","logValue":5493,"logNote":""}
[2023-07-18 12:50:20.889 PM] : 	{"id":2168295,"dateTimeUTC":"2023-07-18T02:50:18.727Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":2002,"logNote":""}
[2023-07-18 12:50:20.892 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.904 PM] : 	ToServer/AAAAAA - LOG,7,1689648620,test,9491,
[2023-07-18 12:50:20.904 PM] : 	ToServer/BBBBBB - LOG,7,1689648620,test,7369,
[2023-07-18 12:50:20.904 PM] : 	ToServer/CCCCC - LOG,0,1689648620,test,4774,
[2023-07-18 12:50:20.904 PM] : 	ToServer/DDDDD - LOG,2,1689648620,test,8934,
[2023-07-18 12:50:20.904 PM] : 	ToServer/EEEEE - LOG,7,1689648620,test,8838,
[2023-07-18 12:50:20.905 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.905 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.905 PM] : 	{"id":2168301,"dateTimeUTC":"2023-07-18T02:50:18.727Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":5,"logType":"test","logValue":6899,"logNote":""}
[2023-07-18 12:50:20.913 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.914 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.914 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.932 PM] : 	{"id":2168302,"dateTimeUTC":"2023-07-18T02:50:18.788Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":2799,"logNote":""}
[2023-07-18 12:50:20.941 PM] : 	{"id":2168303,"dateTimeUTC":"2023-07-18T02:50:18.788Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":6,"logType":"test","logValue":2164,"logNote":""}
[2023-07-18 12:50:20.953 PM] : 	ToServer/AAAAAA - LOG,6,1689648620,test,1278,
[2023-07-18 12:50:20.954 PM] : 	ToServer/BBBBBB - LOG,8,1689648620,test,3422,
[2023-07-18 12:50:20.954 PM] : 	ToServer/CCCCC - LOG,2,1689648620,test,4866,
[2023-07-18 12:50:20.954 PM] : 	ToServer/DDDDD - LOG,2,1689648620,test,2207,
[2023-07-18 12:50:20.954 PM] : 	ToServer/EEEEE - LOG,9,1689648620,test,4774,
[2023-07-18 12:50:20.959 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.959 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.967 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:20.971 PM] : 	{"id":2168309,"dateTimeUTC":"2023-07-18T02:50:18.788Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":9,"logType":"test","logValue":5020,"logNote":""}
[2023-07-18 12:50:20.982 PM] : 	{"id":2168310,"dateTimeUTC":"2023-07-18T02:50:18.788Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":3,"logType":"test","logValue":2228,"logNote":""}
[2023-07-18 12:50:20.983 PM] : 	{"id":2168311,"dateTimeUTC":"2023-07-18T02:50:18.788Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":2,"logType":"test","logValue":9349,"logNote":""}
[2023-07-18 12:50:20.996 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.002 PM] : 	{"id":2168313,"dateTimeUTC":"2023-07-18T02:50:18.838Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":9,"logType":"test","logValue":6128,"logNote":""}
[2023-07-18 12:50:21.002 PM] : 	{"id":2168312,"dateTimeUTC":"2023-07-18T02:50:18.838Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":201,"logNote":""}
[2023-07-18 12:50:21.006 PM] : 	ToServer/AAAAAA - LOG,6,1689648620,test,6731,
[2023-07-18 12:50:21.006 PM] : 	ToServer/BBBBBB - LOG,1,1689648620,test,1780,
[2023-07-18 12:50:21.006 PM] : 	ToServer/CCCCC - LOG,9,1689648620,test,4962,
[2023-07-18 12:50:21.006 PM] : 	ToServer/DDDDD - LOG,4,1689648620,test,520,
[2023-07-18 12:50:21.007 PM] : 	ToServer/EEEEE - LOG,2,1689648620,test,5434,
[2023-07-18 12:50:21.008 PM] : 	{"id":2168317,"dateTimeUTC":"2023-07-18T02:50:18.838Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":7,"logType":"test","logValue":4948,"logNote":""}
[2023-07-18 12:50:21.008 PM] : 	{"id":2168316,"dateTimeUTC":"2023-07-18T02:50:18.838Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":4,"logType":"test","logValue":312,"logNote":""}
[2023-07-18 12:50:21.008 PM] : 	{"id":2168315,"dateTimeUTC":"2023-07-18T02:50:18.839Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":5220,"logNote":""}
[2023-07-18 12:50:21.010 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.030 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.054 PM] : 	{"id":2168322,"dateTimeUTC":"2023-07-18T02:50:18.887Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":8569,"logNote":""}
[2023-07-18 12:50:21.055 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.058 PM] : 	ToServer/AAAAAA - LOG,9,1689648620,test,3868,
[2023-07-18 12:50:21.058 PM] : 	ToServer/BBBBBB - LOG,0,1689648620,test,5566,
[2023-07-18 12:50:21.059 PM] : 	ToServer/CCCCC - LOG,9,1689648620,test,8204,
[2023-07-18 12:50:21.059 PM] : 	ToServer/DDDDD - LOG,3,1689648620,test,9316,
[2023-07-18 12:50:21.059 PM] : 	ToServer/EEEEE - LOG,7,1689648620,test,4440,
[2023-07-18 12:50:21.064 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.065 PM] : 	{"id":2168327,"dateTimeUTC":"2023-07-18T02:50:18.887Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":6,"logType":"test","logValue":5010,"logNote":""}
[2023-07-18 12:50:21.065 PM] : 	{"id":2168328,"dateTimeUTC":"2023-07-18T02:50:18.887Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":8,"logType":"test","logValue":8823,"logNote":""}
[2023-07-18 12:50:21.071 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.077 PM] : 	{"id":2168329,"dateTimeUTC":"2023-07-18T02:50:18.887Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":2,"logType":"test","logValue":4251,"logNote":""}
[2023-07-18 12:50:21.095 PM] : 	{"id":2168331,"dateTimeUTC":"2023-07-18T02:50:18.939Z","timestampUTC":1689648618,"deviceId":"AAAAAA","taskId":6,"logType":"test","logValue":9757,"logNote":""}
[2023-07-18 12:50:21.100 PM] : 	{"id":2168332,"dateTimeUTC":"2023-07-18T02:50:18.939Z","timestampUTC":1689648618,"deviceId":"DDDDD","taskId":6,"logType":"test","logValue":5549,"logNote":""}
[2023-07-18 12:50:21.101 PM] : 	{"code":"P2025","clientVersion":"4.12.0","meta":{"cause":"Record to update not found."}}
[2023-07-18 12:50:21.101 PM] : 	{"id":2168333,"dateTimeUTC":"2023-07-18T02:50:18.939Z","timestampUTC":1689648618,"deviceId":"BBBBBB","taskId":3,"logType":"test","logValue":8837,"logNote":""}
[2023-07-18 12:50:21.102 PM] : 	{"id":2168330,"dateTimeUTC":"2023-07-18T02:50:18.939Z","timestampUTC":1689648618,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":673,"logNote":""}
[2023-07-18 12:50:21.104 PM] : 	{"id":2168334,"dateTimeUTC":"2023-07-18T02:50:18.939Z","timestampUTC":1689648618,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":4381,"logNote":""}
[2023-07-18 12:50:21.113 PM] : 	ToServer/AAAAAA - LOG,2,1689648621,test,5129,
